X,Y,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
36.8066000983604,-1.26385793535016,"8429502417",node,25,clinic,clinic,Hashi Medical Centre Limited,,,radiology,,operational,Mo-Su 08:00-17:00,"5",,,,,,,,,,,,,,,,,99397594,1,2021/02/16 17:35:44+00,45d90e5d076c46b5a93371c475f31ec0
36.8494969186028,-1.31435722558996,"3856214868",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,35548151,1,2015/11/24 11:18:51+00,a2e0d73925b54ac68c19cee4d272b7d4
36.8863101535218,-1.32097540869771,"949597358",node,12.5,hospital,clinic,Mednoor Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,56694932,3,2018/02/26 16:07:27+00,01f3941038bf43508ad7e735dcd3b25b
,,"792928130",way,12.5,hospital,hospital,Nyali Healthcare Ltd,,,,,,,,,,,,,,,,,,,,,,,,83710154,1,2020/04/17 13:34:57+00,a510f855f08847918ac87f676968a3e5
36.7831095632595,-1.31091846599398,"701794734",node,25,pharmacy,,Brimart Chemist,,,,private,operational,08:00-20:45,,,,,yes,,,,,,,,,,,,,135688423,5,2023/05/04 07:52:59+00,29c3f5b313184efab93872ac8f88db69
,,"879827328",way,18.75,hospital,hospital,Kenyenya Sub-County Hospital,MoH,,,government,,,,,,,,,,,,,,,,,,,,95102492,1,2020/12/01 15:34:38+00,fe22a5f7f8964d629426f6d9c9c21bb6
,,"792437427",way,12.5,hospital,hospital,Ebenezer Maternity And Baby Care,,,,,,,,,,,,,,,,,,,,,,,,83631683,1,2020/04/16 07:31:42+00,0084d9ea7f034eee846558a26aa47f9e
36.8773139406647,-1.28393904751618,"8415708517",node,25,clinic,clinic,AAR Healthcare Buruburu,,,,private,operational,Sa-Su 08:00-17:00,"0",,,,,,,,,,,,,,,,,99123823,1,2021/02/11 17:11:54+00,5de3b053811d4effa0be662b11df33c5
35.1218832418563,1.23767999545961,"6972258716",node,12.5,hospital,,Kapenguria Referral Hospital Ward Seven,,,,government,,,,,,,,,,,,,,,,,,,,79505619,3,2020/01/13 08:43:03+00,9bf825a5bf674f61a1d4b04e89edb34f
34.3790614644419,-0.817824178065081,"5172729032",node,9.375,hospital,,otange community health center,,,,,,,,,,,,,,,,,,,,,,,,53007063,1,2017/10/17 10:20:53+00,1fe6a2d1c84345b085b2149b1215b8d7
36.8198272444824,-1.29221877529,"8428500817",node,28.125,clinic,clinic,Euraka Medical Centre,,,gynaecology,private,operational,24/7,"15",,,,,,,,,,,,,,,,,116986728,2,2022/02/04 02:45:12+00,5ad9dc3a514049adb1c238b3c67b957a
39.5857226900339,-3.43499071461059,"3421461755",node,15.625,hospital,,mirihini dispensary,,,,government,,,,,,,,,,,,,,,,,,,,30194481,3,2015/04/13 18:07:51+00,99543170d15b4fd689d9352d826898ff
,,"792408403",way,25,hospital,hospital,Merciline Medical Clinic,,,,private,operational,24/7,,,,,,,,,,,,,,,,,,83624738,1,2020/04/16 05:29:06+00,c73a0fc15c8840babcbb144a696950cc
35.6657744614067,-1.60399925416877,"6366202268",node,15.625,hospital,hospital,Naikarra Dispensary,,,"maternity;paediatrics;infectious_diseases;family_planning",,,,,,,,,,,,,,,,,,,,,68605280,1,2019/03/27 21:57:55+00,9aae8f28e4c14cabbb7b80beee669f6a
,,"774523118",way,9.375,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,84780492,2,2020/05/06 19:27:10+00,65c1f47e8fcc4cd6a7deff78697f7312
36.8779999994395,-1.31009008250334,"8894604396",node,12.5,pharmacy,pharmacy,Tonris Shop,,,,,,,,,,,,,,,,,,,,,,,,107429931,1,2021/07/05 09:39:09+00,1bc75dd127fc43f2a6da603e587c48db
36.8042578593376,-1.2650640073978,"5540761517",node,21.875,pharmacy,pharmacy,Kam Pharmacy Ltd,,,,,,,,,,,yes,,,,,,,,,,Mpaka Road,,Nairobi,63130736,2,2018/10/02 17:05:50+00,750efca30e324d1e98a77d57c5d0513c
36.662637558594,-1.2441522486273,"7321553496",node,50,clinic,"dentist;doctor;laboratory;pharmacy",Equity Afya Medical Centre,private,,"gynaecology;paediatrics;radiology;vaccination",private,operational,Mo-Fr 00:00-17:00,"9",,,"laboratory;ultrasound",yes,yes,yes,,water_works,grid,,,,,,,,98594997,2,2021/02/02 18:19:50+00,1ad129246ccf42daa3a8af54de02b8de
36.7888228361006,-1.30724920406075,"698592324",node,21.875,hospital,,St.Angela Clinic,,,,ngo_cbo,operational,Mo-Fr,,,,,,,,,,,,,,,,,,134812930,9,2023/04/12 11:38:38+00,0e28933d3baf40eab8fde548fea11fb7
35.2953393519574,0.507662832428167,"7919361285",node,18.75,hospital,hospital,Mediheal Hospital and Fertility Centre - Eldoret,,,"general;gynaecology;ophthalmology;paediatrics;dentist;internal;orthopaedics;dermatology;psychiatry;orthodontics;urology;physiotherapy;radiology;surgery;neurology",,,,,,,,,,yes,,,,,,,,,,,111945829,3,2021/10/01 06:09:35+00,3fce2290d99f4999a9e9de7def1aa6eb
,,"177108617",way,12.5,hospital,,Rang'ala Mission hospital,,,,,,,,,,,,,yes,,,,,,,,,,,74679882,5,2019/09/19 15:22:16+00,83216834b9dc4c17ad6d46f48de0acdc
,,"25473029",way,18.75,hospital,hospital,Aga Khan University Hospital,,,,,,,,,,,,,,,,,,,,,3rd Parklands Avenue,,Nairobi,129243338,11,2022/11/22 14:44:24+00,ebff56eef5464fdfa9268eddaab9417e
36.7742620453647,-1.31061654984168,"7930812985",node,15.625,dentist,,Ayany Dental Care,,,,private,operational,,,,,,,,,,,,,,,,,,,135608976,2,2023/05/02 10:09:37+00,92a4a586cf454821b4c9766c8725b5f4
36.866799932781,-1.31142003907988,"8894604385",node,12.5,pharmacy,pharmacy,St. Paul's Chemist,,,,,,,,,,,,,,,,,,,,,,,,107429931,1,2021/07/05 09:39:09+00,70a6173d205d44b4b5962d13a06d3ee4
34.7444943378962,0.161956684273633,"4366452438",node,9.375,hospital,,Iguhu Dispensary,,,,,,,,,,,,,,,,,,,,,,,,41689924,1,2016/08/25 14:39:03+00,8a875930cc7d4a66bc691b4939f40dcb
36.7826335549783,-1.30767810604613,"698476716",node,25,pharmacy,,Quick Pharmacy,,,,private,operational,08:00-21:00,,,,,no,,,,,,,,,,,,,134935097,6,2023/04/15 10:44:49+00,40e111681834414bb9fea2803e076515
,,"553101647",way,25,hospital,hospital,Aga Khan Chiromo Lane Medical Centre ( Westlands Branch),Aga Khan,,,,,,,,,,,,,,,,,,,"11",Chiromo Lane,,Nairobi,57775363,3,2018/04/03 14:56:13+00,1ad86e829a234c9f987497106b2cd45d
36.845353576226,-1.26436026280734,"8100967918",node,15.625,clinic,,Loving Concerned medical Clinic,,,,,,Mo-Su 08:30-09:00,,,,,,,,,,,,,,,Hot spot zone at mlango kubwa,,,93865252,1,2020/11/10 13:29:25+00,5f3742d6839640a199c1f576e2d5e286
,,"797318617",way,12.5,hospital,hospital,ariemet dispensary,,,,,,,,,,,,,,,,,,,,,,,,84249993,1,2020/04/28 08:34:22+00,b4c1642c9ee34e1bb6e0376d9b3004bd
36.8728999466345,-1.31084001138029,"8895109585",node,12.5,dentist,dentist,St. Francis Dental Care,,,,,,,,,,,,,,,,,,,,,,,,107443022,1,2021/07/05 13:34:48+00,b9ed101dd8b84f0e8d7173ab36b35e76
34.4839193245996,0.122458977225222,"7838188797",node,21.875,clinic,clinic,Muhaka Dispensary,Kakamega County Government,,,government,,,,,,,,,,,,,,,,,Luanda Dudi Road,,,111559228,3,2021/09/22 19:17:28+00,4edff8c82ee34380a0d94f699f1fe255
39.6862877584813,-4.02810943823226,"7838188789",node,9.375,clinic,,Mlaleo Dispensary,,,,,,,,,,,,,,,,,,,,,,,,89823273,1,2020/08/23 22:22:10+00,618307d85e2a483d9fe0847a9d1360ba
36.7977083240168,-1.31222713253646,"698592314",node,21.875,pharmacy,,Chemist,,,,private,operational,Mo-Fr 08:30-20:00,,,,,no,,,,,,,,,,,,,14173527,4,2012/12/06 11:04:57+00,9900cb5213df42039415ac3362c7bb59
36.7900461748688,-1.31092181875525,"612006969",node,21.875,clinic,,St Elizabeth Medical Clinic,,,,private,operational,07:30-20:00,,,,,yes,,,,,,,,,,,,,134493322,14,2023/04/04 12:13:47+00,d2514e2e167d4707bde3daf319f0a8e2
,,"367397633",way,12.5,hospital,,Old Habaswein Hospital,County Government,,,,,,,,,,,,,,,,,,,,,,,36110935,2,2015/12/22 18:50:35+00,594d6fc36d2b4b1f918cee30a5013220
,,"233735102",way,12.5,clinic,,Ngurunit Health Centre,,,,,,,,,,,,,no,,,,,,,,,,,17594590,2,2013/08/30 19:40:45+00,cadabb40982f442caf426232f13ecaa6
36.8437327676094,-1.26696703469432,"8100967917",node,15.625,pharmacy,,Trustmed,,,,,,Mo-Su 08:00-20:30,,,,,,,,,,,,,,,Mlango,,,113752869,2,2021/11/14 07:09:04+00,1f4aa1937c2448248ef1191d34e3b8d3
36.894329455564,-1.31787846311315,"8429527817",node,21.875,clinic,clinic,Havilah Medical Centre,,,,,,Mo-Su 08:00-17:00,"3",,,,,,,private,,,,,,,,,,99398194,1,2021/02/16 17:47:56+00,cc32b0fa99374672a1d37c597905f57c
35.8399999464001,0.272787991547034,"6788467268",node,15.625,clinic,,Tebei dispensary,,,,,,,,,,,yes,,,,,often,,,,,,,,74356423,1,2019/09/11 13:48:41+00,f656b3f3443945268e822edb49966061
,,"797983471",way,18.75,hospital,hospital,Limuru Cottage Hospital,,,,,,,,,,,,,,,,,,,,,Hospital Road,,Kiambu,84343507,1,2020/04/29 13:44:37+00,1c46c4227d4448a980581111987fd6f9
36.7949757397632,-1.31294755711423,"612008945",node,15.625,pharmacy,,Bedan Clinic,,,,private,operational,,,,,,,,,,,,,,,,,,,134935097,7,2023/04/15 10:44:49+00,dc16016dc96946cba3d0c79e4377ac96
36.8578926519165,-1.26335694899748,"4503896057",node,18.75,hospital,,Johana Justin Jinnich(Shofco Mathre),,,,ngo_national,operational,"Mo-Fr 08:00-16:30; Sa 09:00-15:00",,,,,,,,,,,,,,,,,,131365397,4,2023/01/17 07:29:32+00,a0e34c29a17e49b5b1486ee070262cba
36.913554691597,-1.1901171363528,"2700368083",node,12.5,clinic,clinic,Kahawa Health Centre,,,,,,,,,,,,,,,,,,,,,,,,114784665,2,2021/12/10 12:55:51+00,d789f46b4fde4bf891895709cbfdcab4
36.715231821713,-1.22041612376344,"9988230862",node,12.5,hospital,hospital,St.Annes Hospital,,,,,,,,,,,,,,,,,,,,,,,,125566293,1,2022/08/30 12:06:07+00,204b75fa6b9e49e2adf17d04c571c052
,,"460688519",way,18.75,hospital,,Cottolengo Hospital,Cottolengo Brothers,,,,,,,,,,,yes,,,,,,,,,,,Chaaria,53843079,2,2017/11/16 14:31:00+00,7b9780e5fab24b29afafd208adab3e17
34.7217196173264,0.180257647843661,"9657997457",node,21.875,hospital,hospital,Shikokho Health Clinic,County of Kakamega,,general,government,,,,,,,,,,,,,,,,,,,,119568839,1,2022/04/11 09:21:16+00,2aa81e3ffd134ef0bddeea8109519627
36.4967321183287,-1.34499894902137,"6472982937",node,6.25,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,70237948,1,2019/05/14 14:32:02+00,489d7fe12d9c4fd3b77f0b2ce1c50046
36.774996886816,-1.31190610564491,"2444298591",node,15.625,pharmacy,,chemist,,survey,,,,,,,,,no,,,,,,,,,,,,,128282480,3,2022/10/31 07:36:57+00,5f480cb711494983971006c4b341606f
,,"792829423",way,12.5,hospital,hospital,Mwaluphamba Dispensary,,,,,,,,,,,,,,,,,,,,,,,,83691885,1,2020/04/17 08:23:57+00,8473498d845242508b3f07fafdab8090
36.8705999524037,-1.31073004081065,"8894604386",node,12.5,pharmacy,pharmacy,St. Joans Medical Center,,,,,,,,,,,,,,,,,,,,,,,,107429931,1,2021/07/05 09:39:09+00,edb390d090ff4e47a4fd130ebd1eacb3
36.8453884449432,-1.31183385363957,"1500016792",node,9.375,pharmacy,,,,,,,,,,,,,trust and rejoice medical clinic,,,,,,,,,,,,,9804955,1,2011/11/12 14:48:46+00,e800b3b8ae104c1c826d3b41614b6a44
,,"309201130",way,18.75,hospital,hospital,Lwala Community Alliance Hospital,Lwala Community Alliance,,,,,,,,,,,,yes,,,,,,,,,,,84250709,4,2020/04/28 08:43:21+00,efc029516ff148ab90de3a11002aff0c
,,"788848228",way,12.5,hospital,hospital,KENWA,,,,,,,,,,,,,,,,,,,,,,,,83632728,2,2020/04/16 07:49:58+00,f081e2f53b32458da9d1850622c0d41e
34.7840916219543,-0.107830040610651,"8214402684",node,15.625,pharmacy,,Kasawino Family Chemist,,,,private,operational,,,,,,,,,,,,,,,,,,,95631243,1,2020/12/10 17:00:58+00,22bb3e888ada45f38b95ae7913b70c31
36.7457366686656,-1.28611172063779,"8074036758",node,15.625,pharmacy,,Salama Pharmaceutical ltd,,,,unknown,unknown,,,,,,,,,,,,,,,,,,,93408841,1,2020/11/02 09:38:34+00,7cfc8d0cb92c4c27a42b336c61930760
,,"792480905",way,15.625,hospital,hospital,Aga Khan Hospital,,,,,,,,,,,,,,,,,,,http://www.agakhanhospitals.org/,,,,,114396448,2,2021/11/30 10:25:08+00,42206f9c48a7432fbdbc995acbc89de4
36.7520064998774,-1.27435425741822,"8428463817",node,25,clinic,clinic,Equity Afia Kawangware,,,,private,operational,Mo-Fr 09:00-17:00,"-2",,,,,,,,,,,,,,,,,99370840,1,2021/02/16 10:22:50+00,ac8da55f3bc244b7a20d85720764f749
,,"48310439",way,12.5,hospital,hospital,MSF Belgium HIV Clinic,,,,,,,,,,,,,,,,,,,,,,,,83592223,2,2020/04/15 12:23:30+00,88adf6beedf848329cf8029eed45f226
39.6612604852527,-4.046029360484,"2377339631",node,9.375,pharmacy,,Citadel Pharmaceutical Ltd.,,,,,,,,,,,,,,,,,,,,,,,,145614207,2,2023/12/28 11:21:08+00,4888c24995bf46da9e181000d606b830
36.8533964314162,-1.26601996345474,"2374989981",node,21.875,clinic,clinic,MSF,Médecins sans frontières,,,ngo,,24/7,,,,,,,,,,,,,,,,,,110025808,7,2021/08/21 12:02:52+00,bc455bc44f2c4c3cbba93de0a6731791
36.8283840779751,-1.313657420494,"9002869889",node,21.875,hospital,hospital,Nairobi South Hospital,,,,,,,,,,,,,,,,,,,,"17",Oluvimu Rd,,Nairobi,138949376,4,2023/07/24 16:25:13+00,3ac5bc2e4ebe48e797e3eda46e1e0863
,,"244390901",way,12.5,hospital,hospital,Muthaiga Pediatrics,,,,,,,,,,,,,,,,,,,,,,,,55576467,2,2018/01/19 12:17:28+00,61c6d41cf58540ca9514dffc1773e51c
36.0708416669312,-0.297925066701481,"9105654846",node,9.375,dentist,,Tooth Corner,,,,,,,,,,,,,,,,,,,,,,,,111413320,1,2021/09/19 15:13:21+00,62abf0fb5f6d4a82ba39940f35cec7b6
37.4393697502205,0.303740180672008,"3283812004",node,9.375,hospital,,Leparua dispensary,,,,,,,,,,,,,,,,,,,,,,,,41493369,4,2016/08/16 16:23:25+00,9f20487138be4b148ca55ab6a59dc94b
39.5768520380863,-4.2861566371698,"1456853161",node,9.375,dentist,,dental clinic,,,,,,,,,,,,,,,,,,,,,,,,9486217,1,2011/10/06 14:51:16+00,04c55066a8e8402480452d4b48c2eab7
,,"797998735",way,18.75,hospital,hospital,Likoni Sub - District Hospital,,,,,,,,,,,,,,,,,,,,,Likoni-Ukunda Road,,Mombasa,84344313,1,2020/04/29 13:59:23+00,4647d1f6b99f4c3a8d9dac802a5751e5
36.7493543818943,-1.28770956283975,"8074036777",node,15.625,pharmacy,,Chemist,,,,unknown,unknown,,,,,,,,,,,,,,,,,,,93408841,1,2020/11/02 09:38:34+00,bfaa7c69dd014fd0b5cb10012fe24df1
,,"797329328",way,21.875,hospital,hospital,Getrude Childrens Hospital,Getrudes hospital,,,,,,,,,,,,,,,,,,,,Namanga Road,,Kitengela,84252151,1,2020/04/28 09:01:48+00,fd0b682f2078466dafbcd97c13294e73
36.8452699248324,-1.26609674168782,"7952200595",node,15.625,clinic,,Drug Safe Pharmacy,,,,private,operational,,,,,,,,,,,,,,,,,,,91659564,1,2020/09/28 17:45:03+00,9bb3c07cb2fd459396a130f62bce179b
37.1562027418432,-0.719764963390389,"3105367407",node,12.5,clinic,,Medrite Surgical Clinic,,,,,,Mo-Sa 08:00-18:00,,,,,,,,,,,,,,,,,,64908393,2,2018/11/26 18:50:19+00,920f0ddd5d3742e688bef5bf6ca7e85d
,,"796948427",way,12.5,hospital,hospital,tahidi nursing home,,,,,,,,,,,,,,,,,,,,,,,,84201101,1,2020/04/27 13:01:40+00,e68bb0cbe71d47c89c69b3b8b795b777
36.7619325172536,-1.28676165340985,"6141848531",node,21.875,dentist,dentist,Family Dentistry Nairobi,Dr. Wala,,,,,,,,,,,,,,,,,,,,James Gichuru Road,,Nairobi,135607304,2,2023/05/02 09:28:28+00,76cedda6f4c542bc9ecaf39d4b7eaca2
36.9049027235033,-1.24387673546997,"8416046118",node,28.125,clinic,clinic,Brother Andre Medial Centre,,,gynaecology,religious,operational,Mo-Fr 00:00-23:55,"15",,,,,,,,,,,,,,,,,99129925,1,2021/02/11 19:06:40+00,d74fa15b1cff47df838d54ffb86918d9
34.7839549969326,-0.108175039745277,"8214402686",node,15.625,pharmacy,,Kasule Chemist,,,,private,operational,,,,,,,,,,,,,,,,,,,95631243,1,2020/12/10 17:00:58+00,5ad67fc9e9b5441c877e9ebad18c4bef
,,"391624710",way,9.375,hospital,,Loitokitok Hospital,,,,,,,,,,,,,,,,,,,,,,,,36599488,1,2016/01/15 18:13:45+00,c0a3a084dd1e4e199e4a55c7b73f1ee1
39.6596869505699,-3.4728635059098,"4707793154",node,15.625,hospital,,ndungicha dispensary,,,,government,,,,,,,,,,,,,,,,,,,,46434259,1,2017/02/27 07:28:12+00,1046a3267956485f9e1024f53ef3f598
36.7455932543023,-1.28594173564142,"8074036756",node,15.625,pharmacy,,Philmed Pharmacy Chemist,,,,unknown,unknown,,,,,,,,,,,,,,,,,,,135607304,2,2023/05/02 09:28:28+00,d400356b5613425695ab9a99d305e1ab
,,"287717144",way,12.5,hospital,,St. Monica Mission Health Center,,,,,,,,,,,,,yes,,,,,,,,,,,22892398,1,2014/06/12 16:30:53+00,062dacc7fce54d29aceaceed6089a601
36.0738489261518,-0.283163864660679,"5903940839",node,21.875,pharmacy,pharmacy,Bark Chemist Ltd,,,,,,,,,,,yes,,,,,,,,,,Kenyatta Lane,,Nakuru,62551120,1,2018/09/13 12:59:55+00,72a4370863074fda8628887fe9181d7a
,,"647783976",way,9.375,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,65910779,2,2018/12/31 12:14:02+00,1a7790e778754d45ad2ec7ba9ce23d8a
36.7881532896752,-1.30606500878039,"7930813007",node,15.625,hospital,,Kibera Health Centre,,,,county_government,operational,,,,,,,,,,,,,,,,,,,134936330,2,2023/04/15 11:24:17+00,2174b58d7b0b4309ba1fa189a9ffa9bb
36.7533095505448,-1.29795635565034,"8074036737",node,15.625,pharmacy,,L,,,,unknown,unknown,,,,,,,,,,,,,,,,,,,93408841,1,2020/11/02 09:38:34+00,e278acd3052f4cfbb9cf4b8415767c0b
34.5478641933581,-0.47613681720614,"10006564953",node,21.875,hospital,hospital,Janeiro Nursing Home,Private,,,,,,,,,,,,,,,,,,,,,"349",Homabay,125903251,1,2022/09/07 13:44:56+00,2cff84ae0d91405c902ec32f30618612
,,"798318296",way,18.75,hospital,hospital,Nala Hospital,,,,,,,,,,,,,,,,,,,,,Kakamega-Mumias Road,,Kakamega,84404904,1,2020/04/30 10:33:22+00,55c8beb4b1ac4709998c66d41eac2235
36.8107234918076,-1.27827346770411,"929942246",node,12.5,hospital,hospital,Student's Clinic,,,,,,,,,,,,,,,,,,,,,,,,116986728,2,2022/02/04 02:45:12+00,50cd67837b234a2887aeae7ff4302ce2
,,"474496407",way,9.375,hospital,,Naikarra dispensary,,,,,,,,,,,,,,,,,,,,,,,,143610078,2,2023/11/04 11:59:27+00,b325ba3c35644792a4dc73adc90f7931
36.7841331612751,-1.30852241515279,"698467048",node,25,pharmacy,,Home Pharmacy,,,,private,operational,08:00-21:00,,,,,no,,,,,,,,,,,,,134809294,4,2023/04/12 10:11:41+00,c3b2c87d286e497c958ed02cd36d8dff
,,"313857131",way,12.5,hospital,,girango dispensary,County government of Nyamira,,,,,,,,,,,,,,,,,,,,,,,26934329,1,2014/11/21 18:19:20+00,104eea7a47294711b5a64519068d079e
36.7939953923681,-1.31160092055038,"612008731",node,21.875,pharmacy,,Malendo Chemist,,,,private,operational,Mo-Fr 08:30-20:00,,,,,yes,,,,,,,,,,,,,134436534,9,2023/04/03 04:49:06+00,e8a801be9ed94b07a9cefe494fb54ae8
36.8860999353902,-1.25650004928735,"8891905583",node,12.5,clinic,clinic,Amana Medical Clinic and Family,,,,,,,,,,,,,,,,,,,,,,,,107379304,1,2021/07/04 08:08:24+00,f57d4a3576884078abf614104a6318cf
36.7488006733707,-1.29038162975243,"8074036738",node,15.625,pharmacy,,Keli Chemist,,,,unknown,unknown,,,,,,,,,,,,,,,,,,,112657618,2,2021/10/18 15:15:50+00,54cad1a48b2b4e1f88ce2d7063b37d4c
35.0588149525317,1.18746996469835,"6924165769",node,15.625,clinic,,Kangulikwan Dispensary,,,,,,,,,,,yes,,,,,none,,,,,,,,79900968,3,2020/01/22 08:08:41+00,d3addaba0d684cd9bca5a6d747da44cc
,,"48204373",way,28.125,hospital,hospital,Prestige Medical Services,,http://aerial.maps.jsintl.org/tilecache/tilecache.cgi/1.0.0/kibera_july/!/!/!.png,,private,operational,24/7,,,,,,,,,,,,,,,,,,135688423,3,2023/05/04 07:52:59+00,9b954329dd824eb08ead138b7a1ab860
36.7728580765832,-1.30789511351929,"7930787279",node,15.625,clinic,,Ushirika Medical Clinic,,,,county_government,operational,,,,,,,,,,,,,,,,,,,134812930,2,2023/04/12 11:38:38+00,dc5d36021c47416198561dd17beb8220
34.7808332409147,-0.091336718279052,"8214402674",node,15.625,pharmacy,,Leclyme Chemist,,,,private,operational,,,,,,,,,,,,,,,,,,,95631243,1,2020/12/10 17:00:58+00,99f70222594c4df89bafbc1d06e99688
36.8671999172004,-1.31218002624064,"8894592636",node,12.5,clinic,clinic,Modan Medical Center,,,,,,,,,,,,,,,,,,,,,,,,107429683,1,2021/07/05 09:34:43+00,f9c8e9ba10ea4833ab478691a75fccf0
,,"248802898",way,12.5,hospital,,Nyahera Dispensary,G.O.K.,,,,,,,,,,,,,,,,,,,,,,,19158041,1,2013/11/28 11:17:48+00,fbb56163a860442c86f77bb05275566b
36.0814143481372,-0.282465233031161,"5903940835",node,18.75,hospital,hospital,Annex Hospital,,,,,,,,,,,,,,,,,,,,,Old Nairobi Road,,Nakuru,62551120,1,2018/09/13 12:59:55+00,0c94bf6e445a4d52947a9ece56bd2523
36.8456234735082,-1.26580723075219,"1110239842",node,12.5,pharmacy,,Mlango kubwa health care centre,,,,,,,,,,,yes,,,,,,,,,,,,,65089092,3,2018/12/02 08:18:04+00,dda448b8de96497d8d1df0a7c67fa71f
,,"792429932",way,12.5,hospital,hospital,Homeophethic Kenia Clinic,,,,,,,,,,,,,,,,,,,,,,,,83629713,1,2020/04/16 07:00:19+00,91efd739bcf3421292998071af4b94dc
36.7801716223782,-1.22175655771895,"9447164687",node,12.5,hospital,hospital,Riverside Medicare Hospital,,,,,,,,,,,,,,,,,,,,,,,,116579852,1,2022/01/25 10:59:20+00,0ed53fd2740d4d0a842f7d9f2b7e7d6e
34.5611356797479,0.566256526562626,"4006097794",node,9.375,pharmacy,,Bungoma Chemist,,,,,,,,,,,,,,,,,,,,,,,,119233355,2,2022/04/02 12:27:35+00,3d07bd52f8474be99043af895ad2d503
39.0710345240542,3.52441061887114,"10004999555",node,21.875,hospital,hospital,Heilu Dispensary,Ministry of Health,,general,public,,,,,,,,,,,,,,,,,,,,125872215,1,2022/09/06 19:10:40+00,98dd3e91414c4955bf56008c5bd84b07
,,"1003468531",way,21.875,hospital,hospital,Swaminarayan Hospital,Shree Kutch Satsang Swaminarayan,,,community,,,,,,,,,yes,,,,,,,,,,,121713946,3,2022/05/30 12:27:43+00,18f93cf5592440228efb0dc57808a964
36.8068847477922,-1.29449714421062,"911044039",node,9.375,pharmacy,,Upper Hill Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,5772315,1,2010/09/13 18:43:37+00,c41c92020f2e46dfb349d4de181da04f
36.8793329735012,-1.2534265730317,"8429442017",node,21.875,clinic,clinic,Hakika Medical clinic,,,,,operational,Mo-Su 08:00-17:00,"0",,,,,,,,,,,,,,,,,99396369,1,2021/02/16 17:08:23+00,3151697d49234b6892ee06acf00f0626
36.8943306290305,-1.31783395520731,"8415996417",node,25,clinic,clinic,Blissgvs Health Care(Pipeline),,,,private,operational,Mo-Fr 08:00-17:00,"0",,,,,,,,,,,,,,,,,119986969,2,2022/04/21 07:51:03+00,46aabfb8e7d0473b9918a78a6a238438
,,"402882413",way,12.5,hospital,,Wamba Hospital,Government,,,,,,,,,,,,,,,,,,,,,,,37732512,2,2016/03/10 12:15:04+00,45a10875ec4a4cb0916b4a2c5e4f3e9d
34.7677816956642,-0.091363372731138,"8190853317",node,15.625,hospital,,Avenue Hospital,,,,private,operational,,,,,,,,,,,,,,,,,,,131072947,2,2023/01/09 19:31:04+00,78197996e1b34d20b09653bd5c852ff3
,,"797393186",way,9.375,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,84264531,1,2020/04/28 11:53:06+00,dac1aba904654324acf60d01fac7e9fc
36.8228753235715,-1.28325734733107,"8415829118",node,25,clinic,clinic,City Health Limited,,,"gynaecology;paediatrics;radiology",private,operational,,"0",,,,,,,,,,,,,,,,,135966656,2,2023/05/11 08:50:31+00,1e1aa358d46b4253a8d0fa1f6fe3ded6
36.8740709823269,-1.31666057258204,"1437348037",node,15.625,pharmacy,,Glory Medical Clinic Pharmacy,,,,,,24/7,,,,,yes,,,,,,,,,,,,,10807855,3,2012/02/27 12:12:00+00,1fb58bd18ffa43e2997a0bb177be3b65
,,"792878669",way,21.875,hospital,hospital,Kuresoi Health center,ministry of health,Field Survey,,,open,,,,,,,,,,,,,,,,,,,83701839,1,2020/04/17 10:54:01+00,417440158e92419688e592c6dc9a3533
36.8119683720669,-1.26377470305164,"275554473",node,9.375,hospital,,M. P. Shah Hospital,,,,,,,,,,,,,,,,,,,,,,,,370500,2,2008/07/02 10:19:19+00,c1ddc2aaf7a047a9a3ca4c8fb0a58e60
36.7821950976233,-1.31122046596533,"4963185917",node,18.75,clinic,,Beyond Zero Community Clinic,,,,ministry_of_health,operational,10:00-17:00,,,,,,,,,,,,,,,,,,135688423,4,2023/05/04 07:52:59+00,e3703c1febe5459a88a3cc2f92d81e3b
37.4763960531182,-0.832722172765699,"3283879919",node,9.375,hospital,,mulukusi dispensary,,,,,,,,,,,,,,,,,,,,,,,,28087575,1,2015/01/12 14:33:40+00,5486ae14aeb248948c75286d81e8c4df
36.8599900555476,-1.26339726595174,"1038103795",node,15.625,pharmacy,,Uzima clinic,,,,,,24/7,,,,,yes,,,,,,,,,,,,,6656576,1,2010/12/14 10:30:34+00,22a3ac7198684f51bfdc5d54157dc1ab
,,"792812412",way,12.5,hospital,hospital,Be well medical clinic,,,,,,,,,,,,,,,,,,,,,,,,83688097,1,2020/04/17 07:28:07+00,1de8be3de72d43f5ae27badd513dbde3
